t (s), x (mm), y (mm), theta (rad), v (mm/s), omega (rad/s)
9.26, 601, 118, -3.0942295513566513, 62.507999999999996, -0.0005752603510098196
9.27, 600, 118, -3.0947089349824926, 62.507999999999996, -0.0005752603510098196
9.29, 599, 118, -3.0964347160355223, 62.507999999999996, -0.0005752603510098196
9.3, 598, 118, -3.0969140996613636, 62.507999999999996, -0.0004793836258415163
9.31, 598, 118, -3.0971058531117004, 62.507999999999996, -0.0004793836258415163
9.32, 597, 118, -3.097393483287205, 62.507999999999996, -0.0004793836258415163
9.34, 596, 118, -3.097393483287205, 62.507999999999996, -0.0004793836258415163
9.35, 595, 118, -3.0980646203633837, 62.507999999999996, -0.0004793836258415163
9.36, 595, 118, -3.0982563738137197, 62.507999999999996, -0.0004793836258415163
9.37, 594, 118, -3.0986398807143933, 62.507999999999996, -0.0004793836258415163
9.38, 593, 118, -3.099598647966076, 62.507999999999996, -0.0003835069006732131
9.39, 593, 118, -3.099886278141581, 62.507999999999996, -0.0003835069006732131
9.42, 591, 118, -3.100461538492591, 62.507999999999996, -0.0003835069006732131
9.45, 589, 118, -3.1006532919429275, 62.507999999999996, -0.0002876301755049098
9.46, 588, 118, -3.101228552293937, 62.507999999999996, -0.0002876301755049098
9.49, 586, 118, -3.101612059194611, 62.507999999999996, -0.00019175345033660654
9.5, 586, 118, -3.101612059194611, 62.507999999999996, -0.00019175345033660654
9.52, 585, 118, -3.1018996893701156, 62.507999999999996, -0.00019175345033660654
9.54, 583, 118, -3.1024749497211253, 62.507999999999996, -0.00019175345033660654
9.56, 582, 118, -3.1024749497211253, 62.507999999999996, -0.00019175345033660654
9.57, 582, 118, -3.1025708264462937, 62.507999999999996, -0.00019175345033660654
9.59, 580, 118, -3.1032419635224717, 62.507999999999996, -9.587672516830327e-05
9.6, 580, 118, -3.1031460867973033, 62.507999999999996, -9.587672516830327e-05
9.61, 579, 117, -3.1031460867973033, 62.507999999999996, -0.0004793836258415163
9.62, 578, 117, -3.103433716972808, 62.507999999999996, -0.0004793836258415163
9.63, 578, 117, -3.103433716972808, 62.507999999999996, -0.0004793836258415163
9.64, 577, 117, -3.1039131005986498, 62.507999999999996, -0.0003835069006732131
9.65, 577, 117, -3.1044883609496594, 62.507999999999996, -0.0003835069006732131
9.66, 576, 117, -3.1046801143999962, 62.507999999999996, -0.0003835069006732131
9.68, 575, 117, -3.1053512514761743, 62.507999999999996, -0.0002876301755049098
9.7, 573, 117, -3.105543004926511, 62.507999999999996, -0.0002876301755049098
9.71, 573, 117, -3.105543004926511, 62.507999999999996, -0.0002876301755049098
9.72, 572, 117, -3.105543004926511, 62.507999999999996, -0.0002876301755049098
9.73, 572, 117, -3.1056388816516796, 62.507999999999996, -0.0002876301755049098
9.75, 570, 117, -3.106214142002689, 62.507999999999996, -0.00019175345033660654
9.76, 570, 117, -3.1066935256285304, 62.507999999999996, -0.00019175345033660654
9.77, 569, 117, -3.106981155804035, 62.507999999999996, -0.00019175345033660654
9.78, 568, 117, -3.106981155804035, 62.507999999999996, -0.00019175345033660654
9.79, 568, 117, -3.106981155804035, 62.507999999999996, -0.00019175345033660654
9.8, 567, 117, -3.1067894023536993, 62.507999999999996, -0.00019175345033660654
9.81, 567, 117, -3.1064058954530256, 62.507999999999996, -0.00019175345033660654
9.82, 566, 117, -3.1064058954530256, 62.507999999999996, -0.00019175345033660654
9.83, 565, 117, -3.106214142002689, 62.507999999999996, -0.00019175345033660654
9.84, 565, 117, -3.1064058954530256, 62.507999999999996, -0.00019175345033660654
9.86, 563, 117, -3.107077032529204, 62.507999999999996, -9.587672516830327e-05
9.87, 563, 117, -3.107364662704709, 62.507999999999996, -9.587672516830327e-05
9.88, 562, 117, -3.107364662704709, 62.507999999999996, -9.587672516830327e-05
9.9, 561, 117, -3.107460539429877, 62.507999999999996, -9.587672516830327e-05
9.91, 560, 117, -3.0519479155574296, 62.507999999999996, -0.0023969181292075818
9.93, 559, 117, -3.0522355457329344, 62.507999999999996, -0.0023010414040392784
9.94, 558, 110, -3.0522355457329344, 62.507999999999996, -0.005464973334593286
9.96, 557, 110, -3.053386066434954, 62.507999999999996, -0.005464973334593286
9.97, 557, 109, -3.0550159707628155, 62.507999999999996, -0.0058484802352664995
9.98, 548, 109, -3.057412888892023, 62.507999999999996, -0.006040233685603106
9.99, 547, 109, -3.06038506737224, 62.507999999999996, -0.0059443569604348025
10.0, 547, 109, -3.0635489993027942, 62.507999999999996, -0.005752603510098196
10.01, 546, 109, -3.0667129312333485, 62.507999999999996, -0.005656726784929893
10.02, 545, 109, -3.070643876965249, 62.507999999999996, -0.00556085005976159
10.03, 545, 109, -3.0745748226971488, 62.507999999999996, -0.005369096609424983
10.04, 544, 109, -3.0786975218793864, 62.507999999999996, -0.00527321988425668
10.05, 544, 109, -3.0826284676112867, 62.507999999999996, -0.005081466433920073
10.06, 543, 109, -3.085888276267009, 62.507999999999996, -0.00498558970875177
10.07, 542, 109, -3.0890522081975633, 62.507999999999996, -0.0048897129835834665
10.08, 542, 109, -3.091928509952612, 62.507999999999996, -0.0047938362584151635
10.09, 541, 109, -3.0946130582573246, 62.507999999999996, -0.00469795953324686
10.11, 540, 109, -3.100749168668096, 62.507999999999996, -0.004506206082910254
10.12, 539, 109, -3.1040089773238186, 62.507999999999996, -0.00441032935774195
10.13, 539, 109, -3.1075564161550457, 62.507999999999996, -0.004218575907405343
10.14, 538, 109, -3.111103854986273, 62.507999999999996, -0.00412269918223704
10.15, 537, 109, -3.1146512938175, 62.507999999999996, -0.004026822457068737
10.16, 537, 109, -3.1183904860990634, 62.507999999999996, -0.0038350690067321305
10.17, 536, 109, -3.1215544180296178, 62.507999999999996, -0.003739192281563827
10.18, 535, 109, -3.1239513361588256, 62.507999999999996, -0.003739192281563827
10.19, 535, 109, -3.1265400077383694, 62.507999999999996, -0.003643315556395524
10.2, 534, 109, -3.128936925867577, 62.507999999999996, -0.003547438831227221
10.21, 534, 109, -3.1315255974471214, 62.507999999999996, -0.0034515621060589178
10.22, 533, 109, -3.1341142690266652, 62.507999999999996, -0.0033556853808906144
10.23, 532, 109, -3.136415310430705, 62.507999999999996, -0.0033556853808906144
10.24, 532, 109, -3.1385245983844072, 62.507999999999996, -0.0032598086557223114
10.25, 531, 109, -3.140921516513615, 62.507999999999996, -0.003163931930554008
10.28, 529, 109, 3.1346895293776753, 62.507999999999996, -0.0029721784802174012
10.29, 529, 109, 3.1325802414239727, 62.507999999999996, -0.002876301755049098
10.31, 527, 109, 3.1293204327682504, 62.507999999999996, -0.002876301755049098
10.32, 527, 109, 3.127211144814548, 62.507999999999996, -0.002780425029880795
10.33, 526, 109, 3.125005980135677, 62.507999999999996, -0.0026845483047124915
10.34, 526, 109, 3.122800815456806, 62.507999999999996, -0.002588671579544188
10.35, 525, 109, 3.1211709111289445, 62.507999999999996, -0.002588671579544188
10.36, 524, 109, 3.1193492533507468, 62.507999999999996, -0.002588671579544188
10.38, 523, 109, 3.1158976912446876, 62.507999999999996, -0.002492794854375885
10.39, 522, 109, 3.113980156741322, 62.507999999999996, -0.002492794854375885
10.4, 522, 109, 3.1123502524134605, 62.507999999999996, -0.0023969181292075818
10.41, 521, 109, 3.110912101535936, 62.507999999999996, -0.002492794854375885
10.42, 521, 109, 3.1086110601318966, 62.507999999999996, -0.0023969181292075818
10.43, 520, 109, 3.1061182652775208, 62.507999999999996, -0.0023010414040392784
10.44, 519, 109, 3.1039131005986498, 62.507999999999996, -0.0023010414040392784
10.45, 519, 109, 3.101612059194611, 62.507999999999996, -0.002205164678870975
10.46, 518, 109, 3.100078031591918, 62.507999999999996, -0.002205164678870975
10.48, 517, 109, 3.0980646203633837, 62.507999999999996, -0.002205164678870975
10.49, 516, 109, 3.0966264694858587, 62.507999999999996, -0.002205164678870975
10.5, 516, 109, 3.0949965651579974, 62.507999999999996, -0.002205164678870975
10.51, 515, 109, 3.0926955237539584, 62.507999999999996, -0.0021092879537026716
10.53, 514, 109, 3.090298605624751, 62.507999999999996, -0.0021092879537026716
10.54, 513, 109, 3.089339838373068, 62.507999999999996, -0.002205164678870975
10.55, 513, 109, 3.0889563314723945, 62.507999999999996, -0.002205164678870975
10.56, 512, 109, 3.08809344094588, 62.507999999999996, -0.002205164678870975
10.57, 511, 109, 3.086559413343187, 62.507999999999996, -0.0023010414040392784
10.58, 511, 109, 3.085025385740494, 62.507999999999996, -0.002205164678870975
10.59, 510, 109, 3.0831078512371284, 62.507999999999996, -0.002205164678870975
10.6, 509, 109, 3.081094440008594, 62.507999999999996, -0.0023010414040392784
10.61, 509, 109, 3.079943919306574, 62.507999999999996, -0.04928063673650788
10.62, 508, 109, 3.078601645154218, 62.507999999999996, -0.04947239018684448
10.63, 508, 109, 3.0767799873760198, 62.507999999999996, -0.04937651346167619
10.65, 506, 109, 3.0679593286605362, 62.507999999999996, -0.02962590807700571
10.66, 506, 109, 3.0598098070212303, 62.507999999999996, -0.0293382779015008
10.67, 506, 109, 3.0488798603520437, 62.507999999999996, -0.028858894275659283
10.69, 505, 109, 3.021171486778404, 62.507999999999996, -0.027708373573639644
10.7, 504, 109, 3.005735334026307, 62.507999999999996, -0.02703723649746152
10.71, 504, 109, 2.989723920923201, 62.507999999999996, -0.026366099421283398
10.72, 503, 109, 2.974096014720767, 62.507999999999996, -0.025694962345105276
10.73, 503, 109, 2.958755738693839, 62.507999999999996, -0.025119701994095456
10.74, 502, 109, 2.943511339392079, 62.507999999999996, -0.02444856491791733
10.75, 502, 109, 2.9289380771664963, 62.507999999999996, -0.023873304566907512
10.77, 501, 110, 2.899983306165669, 62.507999999999996, -0.02262690713971957
10.79, 499, 110, 2.8700697679131584, 62.507999999999996, -0.02138050971253163
10.81, 498, 110, 2.8401562296606477, 62.507999999999996, -0.020134112285343685
10.82, 497, 111, 2.8262541045112437, 62.507999999999996, -0.019558851934333866
10.83, 497, 111, 2.8128313629876813, 62.507999999999996, -0.01898359158332405
10.84, 496, 111, 2.799792128364792, 62.507999999999996, -0.01850420795748253
10.85, 495, 111, 2.7863693868412294, 62.507999999999996, -0.017928947606472713
10.86, 495, 111, 2.773234275493172, 62.507999999999996, -0.01735368725546289
10.87, 494, 112, 2.761249684847134, 62.507999999999996, -0.016874303629621373
10.9, 493, 112, 2.7265423103362085, 62.507999999999996, -0.015436152752096826
10.91, 492, 112, 2.71398245933916, 62.507999999999996, -0.014860892401087006
10.92, 492, 113, 2.7012308548917763, 62.507999999999996, -0.01438150877524549
10.94, 491, 113, 2.677741057225542, 62.507999999999996, -0.013422741523562457
10.96, 490, 114, 2.6567440544136836, 62.507999999999996, -0.012559850997047728
10.97, 489, 114, 2.6466769982710114, 62.507999999999996, -0.012080467371206213
10.98, 489, 114, 2.6368975723038446, 62.507999999999996, -0.011696960470532999
10.99, 488, 115, 2.6274057765121825, 62.507999999999996, -0.011313453569859785
11.01, 487, 115, 2.6089974452798685, 62.507999999999996, -0.01054643976851336
11.04, 486, 116, 2.5827272225837534, 62.507999999999996, -0.00939591906649372
11.05, 485, 116, 2.5744818242192795, 62.507999999999996, -0.009108288890988811
11.06, 485, 117, 2.567386946556825, 62.507999999999996, -0.0088206587154839
11.07, 484, 117, 2.5602920688943707, 62.507999999999996, -0.008533028539978992
11.09, 483, 118, 2.547252834271481, 62.507999999999996, -0.007957768188969172
11.1, 483, 118, 2.5404455867845317, 62.507999999999996, -0.007670138013464261
11.11, 482, 118, 2.533925969473087, 62.507999999999996, -0.007382507837959351
11.12, 482, 119, 2.5275981056119794, 62.507999999999996, -0.007094877662454442
11.13, 481, 119, 2.5217496253767124, 62.507999999999996, -0.0069031242121178355
11.14, 481, 119, 2.5157093916911095, 62.507999999999996, -0.006615494036612926
11.15, 480, 120, 2.5102444183565162, 62.507999999999996, -0.006423740586276319
11.16, 480, 120, 2.5046835682967545, 62.507999999999996, -0.006136110410771409
11.17, 479, 120, 2.4992185949621613, 62.507999999999996, -0.0059443569604348025
11.19, 478, 121, 2.489247415544658, 62.507999999999996, -0.00556085005976159
11.2, 478, 122, 2.4848370861869156, 62.507999999999996, -0.005369096609424983
11.21, 477, 122, 2.4801391266536688, 62.507999999999996, -0.005177343159088376
11.23, 476, 123, 2.471318467938185, 62.507999999999996, -0.0047938362584151635
11.24, 476, 123, 2.4673875222062844, 62.507999999999996, -0.004602082808078557
11.25, 476, 123, 2.463744206649889, 62.507999999999996, -0.004506206082910254
11.27, 475, 124, 2.456169945361593, 62.507999999999996, -0.00412269918223704
11.28, 474, 125, 2.4525266298051975, 62.507999999999996, -0.004026822457068737
11.29, 474, 125, 2.4494585745998116, 62.507999999999996, -0.0038350690067321305
11.3, 473, 125, 2.4465822728447626, 62.507999999999996, -0.003739192281563827
11.31, 473, 126, 2.4433224641890403, 62.507999999999996, -0.003643315556395524
11.32, 472, 126, 2.4398709020829816, 62.507999999999996, -0.0034515621060589178
11.33, 472, 127, 2.436323463251754, 62.507999999999996, -0.0033556853808906144
11.34, 471, 127, 2.433638914947042, 62.507999999999996, -0.0032598086557223114
11.35, 471, 127, 2.4315296269933393, 62.507999999999996, -0.003163931930554008
11.36, 470, 128, 2.429324462314468, 62.507999999999996, -0.0030680552053857046
11.37, 470, 128, 2.426735790734924, 62.507999999999996, -0.0029721784802174012
11.39, 469, 129, 2.4198326665228063, 62.507999999999996, -0.0026845483047124915
11.4, 468, 129, 2.4164769811419156, 62.507999999999996, -0.002492794854375885
11.41, 468, 130, 2.4138883095623713, 62.507999999999996, -0.0023969181292075818
11.42, 467, 130, 2.411587268158332, 62.507999999999996, -0.0023010414040392784
11.44, 467, 131, 2.4077521991516, 62.507999999999996, -0.0021092879537026716
11.45, 466, 131, 2.4054511577475606, 62.507999999999996, -0.0020134112285343686
11.46, 466, 132, 2.4039171301448676, 62.507999999999996, -0.0020134112285343686
11.47, 465, 132, 2.4025748559925115, 62.507999999999996, -0.0019175345033660652
11.48, 465, 133, 2.40094495166465, 62.507999999999996, -0.001821657778197762
11.49, 464, 133, 2.399602677512294, 62.507999999999996, -0.001821657778197762
11.5, 464, 134, 2.3977810197340967, 62.507999999999996, -0.0017257810530294589
11.51, 463, 134, 2.3959593619558985, 62.507999999999996, -0.0016299043278611557
11.53, 463, 135, 2.3926036765750083, 62.507999999999996, -0.0015340276026928523
11.54, 462, 135, 2.3911655256974833, 62.507999999999996, -0.001438150877524549
11.55, 462, 136, 2.3902067584458004, 62.507999999999996, -0.001438150877524549
11.56, 461, 136, 2.3895356213696224, 62.507999999999996, -0.0013422741523562457
11.57, 461, 136, 2.389152114468949, 62.507999999999996, -0.0013422741523562457
11.59, 460, 137, 2.3860840592635637, 62.507999999999996, -0.0012463974271879426
11.6, 459, 138, 2.3841665247601975, 62.507999999999996, -0.0011505207020196392
11.61, 459, 138, 2.3829201273330094, 62.507999999999996, -0.0011505207020196392
11.62, 458, 139, 2.382057236806495, 62.507999999999996, -0.0010546439768513358
11.63, 458, 139, 2.3817696066309897, 62.507999999999996, -0.0010546439768513358
11.64, 458, 139, 2.3815778531806533, 62.507999999999996, -0.0010546439768513358
11.65, 457, 140, 2.38119434627998, 62.507999999999996, -0.0010546439768513358
11.66, 457, 140, 2.381002592829643, 62.507999999999996, -0.0010546439768513358
11.67, 456, 141, 2.38061908592897, 62.507999999999996, -0.0010546439768513358
11.68, 456, 141, 2.379852072127624, 62.507999999999996, -0.0009587672516830326
11.7, 455, 142, 2.3772634005480793, 62.507999999999996, -0.0008628905265147294
11.71, 454, 142, 2.375825249670555, 62.507999999999996, -0.0007670138013464262
11.72, 454, 143, 2.374866482418872, 62.507999999999996, -0.0007670138013464262
11.73, 454, 143, 2.373907715167189, 62.507999999999996, -0.0007670138013464262
11.75, 453, 144, 2.3732365780910105, 62.507999999999996, -0.0006711370761781229
11.76, 452, 145, 2.372661317740001, 62.507999999999996, -0.0006711370761781229
11.77, 452, 145, 2.3721819341141592, 62.507999999999996, -0.0006711370761781229
11.78, 451, 146, 2.371702550488318, 62.507999999999996, -0.0006711370761781229
11.79, 451, 146, 2.3710314134121395, 62.507999999999996, -0.0005752603510098196
11.8, 450, 146, 2.3708396599618036, 62.507999999999996, -0.0005752603510098196
11.81, 450, 147, 2.3700726461604567, 62.507999999999996, -0.0005752603510098196
11.82, 449, 147, 2.369497385809447, 62.507999999999996, -0.0005752603510098196
11.83, 449, 148, 2.3687303720081005, 62.507999999999996, -0.0004793836258415163
11.84, 449, 148, 2.367867481481586, 62.507999999999996, -0.0004793836258415163
11.85, 448, 149, 2.3677716047564172, 62.507999999999996, -0.0004793836258415163
11.86, 448, 149, 2.3676757280312493, 62.507999999999996, -0.0004793836258415163
11.87, 447, 149, 2.3676757280312493, 62.507999999999996, -0.0004793836258415163
11.88, 447, 150, 2.367292221130576, 62.507999999999996, -0.0004793836258415163
11.9, 446, 151, 2.366621084054398, 62.507999999999996, -0.0003835069006732131
11.91, 445, 151, 2.365662316802715, 62.507999999999996, -0.0003835069006732131
11.93, 445, 152, 2.3647994262761998, 62.507999999999996, -0.0003835069006732131
11.94, 444, 152, 2.363840659024517, 62.507999999999996, -0.0002876301755049098
11.95, 444, 153, 2.3639365357496853, 62.507999999999996, -0.0002876301755049098
11.96, 443, 153, 2.3637447822993485, 62.507999999999996, -0.0002876301755049098
11.97, 443, 154, 2.363553028849012, 62.507999999999996, -0.0002876301755049098
11.98, 442, 154, 2.363840659024517, 62.507999999999996, -0.0002876301755049098
11.99, 442, 155, 2.363553028849012, 62.507999999999996, -0.0002876301755049098
12.0, 442, 155, 2.3634571521238437, 62.507999999999996, -0.0002876301755049098
12.01, 441, 156, 2.363169521948339, 62.507999999999996, -0.0002876301755049098
12.02, 441, 156, 2.3625942615973288, 62.507999999999996, -0.0002876301755049098
12.03, 440, 156, 2.362306631421824, 62.507999999999996, -0.0002876301755049098
12.04, 440, 157, 2.362019001246319, 62.507999999999996, -0.00019175345033660654
12.05, 439, 157, 2.361923124521151, 62.507999999999996, -0.00019175345033660654
12.06, 439, 158, 2.361923124521151, 62.507999999999996, -0.00019175345033660654
12.07, 438, 158, 2.361923124521151, 62.507999999999996, -0.00019175345033660654
12.09, 438, 159, 2.361923124521151, 62.507999999999996, 0.0
12.1, 437, 159, 2.3616354943456463, 62.507999999999996, 0.0
12.11, 437, 160, 2.361347864170141, 62.507999999999996, 9.587672516830327e-05
12.12, 436, 160, 2.3611561107198047, 62.507999999999996, 9.587672516830327e-05
12.13, 436, 161, 2.3611561107198047, 62.507999999999996, 0.0002876301755049098
12.14, 435, 161, 2.3611561107198047, 62.507999999999996, 0.0002876301755049098
12.15, 435, 162, 2.361347864170141, 62.507999999999996, 0.0003835069006732131
12.16, 434, 162, 2.3616354943456463, 62.507999999999996, 0.0003835069006732131
12.17, 434, 163, 2.3615396176204775, 62.507999999999996, 0.0005752603510098196
12.18, 434, 163, 2.3618272477959823, 62.507999999999996, 0.0005752603510098196
12.19, 433, 163, 2.3621148779714876, 62.507999999999996, 0.0005752603510098196
12.21, 432, 164, 2.362498384872161, 62.507999999999996, 0.0007670138013464262
12.22, 432, 165, 2.362498384872161, 62.507999999999996, 0.0008628905265147294
12.23, 431, 165, 2.3626901383224976, 62.507999999999996, 0.0008628905265147294
12.28, 429, 167, 2.364511796100695, 62.507999999999996, 0.0011505207020196392
12.29, 429, 168, 2.3655664400775462, 62.507999999999996, 0.0012463974271879426
12.31, 428, 169, 2.367867481481586, 62.507999999999996, 0.0013422741523562457
12.32, 427, 169, 2.3683468651074273, 62.507999999999996, 0.0013422741523562457
12.33, 427, 169, 2.3688262487332685, 62.507999999999996, 0.0013422741523562457
12.35, 426, 170, 2.3694015090842786, 62.507999999999996, 0.001438150877524549
12.36, 426, 171, 2.3700726461604567, 62.507999999999996, 0.0016299043278611557
12.37, 425, 171, 2.370264399610793, 62.507999999999996, 0.0016299043278611557
12.38, 425, 172, 2.3709355366869715, 62.507999999999996, 0.0017257810530294589
12.39, 424, 172, 2.3716066737631496, 62.507999999999996, 0.0017257810530294589
12.4, 424, 173, 2.3728530711903377, 62.507999999999996, 0.001821657778197762
12.41, 423, 173, 2.3744829755181986, 62.507999999999996, 0.001821657778197762
12.42, 423, 173, 2.376208756571228, 62.507999999999996, 0.0017257810530294589
12.44, 422, 174, 2.3788933048759406, 62.507999999999996, 0.001821657778197762
12.45, 422, 175, 2.379756195402455, 62.507999999999996, 0.0019175345033660652
12.46, 421, 175, 2.380810839379307, 62.507999999999996, 0.0019175345033660652
12.47, 421, 176, 2.381481976455485, 62.507999999999996, 0.0021092879537026716
12.49, 420, 176, 2.383399510958851, 62.507999999999996, 0.0020134112285343686
12.5, 419, 177, 2.3835912644091874, 62.507999999999996, 0.002205164678870975
12.51, 419, 177, 2.3846459083860387, 62.507999999999996, 0.0021092879537026716
12.52, 418, 178, 2.3862758127138997, 62.507999999999996, 0.002205164678870975
12.53, 418, 178, 2.3877139635914246, 62.507999999999996, 0.002205164678870975
12.54, 417, 179, 2.389727374819959, 62.507999999999996, 0.0023010414040392784
12.55, 417, 179, 2.391836662773662, 62.507999999999996, 0.002205164678870975
12.56, 417, 179, 2.393562443826691, 62.507999999999996, 0.0021092879537026716
12.57, 416, 180, 2.3952882248797205, 62.507999999999996, 0.0023010414040392784
12.59, 415, 181, 2.397397512833423, 62.507999999999996, 0.0023969181292075818
12.6, 415, 181, 2.3981645266347695, 62.507999999999996, 0.0023010414040392784
12.61, 414, 182, 2.3993150473367892, 62.507999999999996, 0.002492794854375885
12.62, 414, 182, 2.4002738145884726, 62.507999999999996, 0.0023969181292075818
12.63, 413, 182, 2.4015202120156602, 62.507999999999996, 0.0023969181292075818
12.64, 413, 183, 2.403054239618353, 62.507999999999996, 0.002492794854375885
12.65, 412, 183, 2.404684143946214, 62.507999999999996, 0.002492794854375885
12.67, 411, 184, 2.4086150896781144, 62.507999999999996, 0.002492794854375885
12.68, 411, 184, 2.4100532405556394, 62.507999999999996, 0.0023969181292075818
12.69, 411, 185, 2.4108202543569854, 62.507999999999996, 0.002588671579544188
12.71, 410, 186, 2.4133130492113617, 62.507999999999996, 0.0026845483047124915
12.74, 408, 187, 2.4200244199731427, 62.507999999999996, 0.002588671579544188
12.75, 408, 187, 2.4218460777513404, 62.507999999999996, 0.002588671579544188
12.76, 407, 188, 2.423475982079202, 62.507999999999996, 0.0026845483047124915
12.77, 407, 188, 2.4244347493308847, 62.507999999999996, 0.0026845483047124915
12.78, 406, 189, 2.425872900208409, 62.507999999999996, 0.002780425029880795
12.79, 406, 189, 2.426927544185261, 62.507999999999996, 0.002780425029880795
12.81, 405, 190, 2.428557448513122, 62.507999999999996, 0.0029721784802174012
12.82, 404, 190, 2.430187352840983, 62.507999999999996, 0.002876301755049098
12.83, 404, 191, 2.4322966407946853, 62.507999999999996, 0.0029721784802174012
12.84, 404, 191, 2.4350770658245664, 62.507999999999996, 0.002876301755049098
12.88, 402, 193, 2.444377108165892, 62.507999999999996, 0.002876301755049098
12.89, 401, 193, 2.4451441219672385, 62.507999999999996, 0.002876301755049098
12.9, 401, 193, 2.446390519394426, 62.507999999999996, 0.002876301755049098
12.92, 400, 194, 2.44955445132498, 62.507999999999996, 0.002876301755049098
12.93, 399, 195, 2.451567862553514, 62.507999999999996, 0.0030680552053857046
12.94, 399, 195, 2.4533895203317124, 62.507999999999996, 0.0029721784802174012
12.95, 398, 195, 2.4550194246595733, 62.507999999999996, 0.002876301755049098
12.96, 398, 196, 2.4571287126132764, 62.507999999999996, 0.0030680552053857046
12.97, 397, 196, 2.45971738419282, 62.507999999999996, 0.002876301755049098
12.98, 397, 197, 2.4627854393982056, 62.507999999999996, 0.0029721784802174012
12.99, 396, 197, 2.4660452480539283, 62.507999999999996, 0.002876301755049098
13.0, 396, 197, 2.4684421661831357, 62.507999999999996, 0.002780425029880795
13.02, 395, 198, 2.4721813584646997, 62.507999999999996, 0.002876301755049098
13.03, 394, 198, 2.4731401257163825, 62.507999999999996, 0.002780425029880795
13.04, 394, 199, 2.4740030162428974, 62.507999999999996, 0.0029721784802174012
13.05, 393, 199, 2.4746741533190755, 62.507999999999996, 0.0029721784802174012
13.06, 393, 200, 2.476016427471432, 62.507999999999996, 0.003163931930554008
13.07, 393, 200, 2.478317468875471, 62.507999999999996, 0.0030680552053857046
13.08, 392, 200, 2.4816731542563617, 62.507999999999996, 0.002876301755049098
13.09, 391, 201, 2.4852205930875892, 62.507999999999996, 0.0029721784802174012
13.1, 391, 201, 2.4884804017433115, 62.507999999999996, 0.002876301755049098
13.11, 390, 202, 2.4910690733228553, 62.507999999999996, 0.0029721784802174012
13.12, 390, 202, 2.4932742380017263, 62.507999999999996, 0.002876301755049098
13.13, 389, 202, 2.4949041423295872, 62.507999999999996, 0.002780425029880795
13.14, 389, 203, 2.496246416481944, 62.507999999999996, 0.0029721784802174012
13.15, 388, 203, 2.4980680742601415, 62.507999999999996, 0.002876301755049098
13.16, 388, 203, 2.4999856087635077, 62.507999999999996, 0.002780425029880795
13.17, 387, 204, 2.5018072665417055, 62.507999999999996, 0.0029721784802174012
13.18, 387, 204, 2.503533047594735, 62.507999999999996, 0.002876301755049098
13.19, 386, 205, 2.505450582098101, 62.507999999999996, 0.0030680552053857046
13.2, 386, 205, 2.5074639933266356, 62.507999999999996, 0.0029721784802174012
13.21, 385, 205, 2.5098609114558426, 62.507999999999996, 0.002876301755049098
13.22, 385, 206, 2.511874322684377, 62.507999999999996, 0.0029721784802174012
13.24, 384, 206, 2.515613514965941, 62.507999999999996, 0.002876301755049098
13.25, 383, 207, 2.517435172744139, 62.507999999999996, 0.0029721784802174012
13.26, 383, 207, 2.5193527072475046, 62.507999999999996, 0.0029721784802174012
13.28, 382, 208, 2.5230918995290685, 62.507999999999996, 0.0029721784802174012
13.29, 381, 208, 2.5252970642079395, 62.507999999999996, 0.002876301755049098
13.3, 381, 209, 2.5276939823371474, 62.507999999999996, 0.0030680552053857046
13.31, 380, 209, 2.529515640115345, 62.507999999999996, 0.0029721784802174012
13.34, 379, 210, 2.5353641203506116, 62.507999999999996, 0.0029721784802174012
13.35, 378, 210, 2.5371857781288094, 62.507999999999996, 0.002876301755049098
13.36, 378, 211, 2.5388156824566708, 62.507999999999996, 0.0030680552053857046
13.37, 377, 211, 2.5405414635096997, 62.507999999999996, 0.0029721784802174012
13.38, 377, 211, 2.542458998013066, 62.507999999999996, 0.002876301755049098
13.39, 376, 212, 2.5449517928674417, 62.507999999999996, 0.0030680552053857046
13.4, 376, 212, 2.5474445877218175, 62.507999999999996, 0.0029721784802174012
13.41, 375, 212, 2.5495538756755205, 62.507999999999996, 0.002876301755049098
13.43, 374, 213, 2.5533889446822524, 62.507999999999996, 0.0029721784802174012
13.44, 374, 214, 2.5547312188346085, 62.507999999999996, 0.003163931930554008
13.45, 373, 214, 2.5564569998876383, 62.507999999999996, 0.0030680552053857046
13.46, 373, 214, 2.5581827809406676, 62.507999999999996, 0.0029721784802174012
13.48, 372, 215, 2.562305480122905, 62.507999999999996, 0.0030680552053857046
13.49, 371, 215, 2.564894151702449, 62.507999999999996, 0.0029721784802174012
13.5, 371, 216, 2.5674828232819933, 62.507999999999996, 0.003163931930554008
13.51, 370, 216, 2.5692086043350226, 62.507999999999996, 0.0030680552053857046
13.52, 370, 216, 2.5708385086628835, 62.507999999999996, 0.0029721784802174012
13.53, 369, 217, 2.572468412990745, 62.507999999999996, 0.003163931930554008
13.54, 368, 217, 2.5744818242192795, 62.507999999999996, 0.0030680552053857046
13.55, 368, 217, 2.5769746190736553, 62.507999999999996, 0.0029721784802174012
13.56, 367, 218, 2.5791797837525263, 62.507999999999996, 0.003163931930554008
13.58, 366, 218, 2.583206606209595, 62.507999999999996, 0.0029721784802174012
13.6, 365, 219, 2.586754045040822, 62.507999999999996, 0.0030680552053857046
